Id,Rate Category Id,Rate Category,Distance,Rate
0,3,Rates for White Products,401,0.163982588
0,3,Rates for White Products,402,0.164274163
0,3,Rates for White Products,403,0.164565738
0,3,Rates for White Products,404,0.164857313
0,3,Rates for White Products,405,0.165148888
0,3,Rates for White Products,406,0.165440463
0,3,Rates for White Products,407,0.165732038
0,3,Rates for White Products,408,0.166023613
0,3,Rates for White Products,409,0.166315187
0,3,Rates for White Products,410,0.166606762
0,3,Rates for White Products,411,0.166898337
0,3,Rates for White Products,412,0.167189912
0,3,Rates for White Products,413,0.167481487
0,3,Rates for White Products,414,0.167773062
0,3,Rates for White Products,415,0.168064637
0,3,Rates for White Products,416,0.168356212
0,3,Rates for White Products,417,0.168647787
0,3,Rates for White Products,418,0.168939361
0,3,Rates for White Products,419,0.169230936
0,3,Rates for White Products,420,0.169522511
0,3,Rates for White Products,421,0.169814086
0,3,Rates for White Products,422,0.170105661
0,3,Rates for White Products,423,0.170397236
0,3,Rates for White Products,424,0.170688811
0,3,Rates for White Products,425,0.170980386
0,3,Rates for White Products,426,0.171271961
0,3,Rates for White Products,427,0.171563536
0,3,Rates for White Products,428,0.17185511
0,3,Rates for White Products,429,0.172146685
0,3,Rates for White Products,430,0.17243826
0,3,Rates for White Products,431,0.172729835
0,3,Rates for White Products,432,0.17302141
0,3,Rates for White Products,433,0.173312985
0,3,Rates for White Products,434,0.17360456
0,3,Rates for White Products,435,0.173896135
0,3,Rates for White Products,436,0.17418771
0,3,Rates for White Products,437,0.174479284
0,3,Rates for White Products,438,0.174770859
0,3,Rates for White Products,439,0.175062434
0,3,Rates for White Products,440,0.175354009
0,3,Rates for White Products,441,0.175645584
0,3,Rates for White Products,442,0.175937159
0,3,Rates for White Products,443,0.176228734
0,3,Rates for White Products,444,0.176520309
0,3,Rates for White Products,445,0.176811884
0,3,Rates for White Products,446,0.177103458
0,3,Rates for White Products,447,0.177395033
0,3,Rates for White Products,448,0.177686608
0,3,Rates for White Products,449,0.177978183
0,3,Rates for White Products,450,0.178269758
0,3,Rates for White Products,451,0.178561333
0,3,Rates for White Products,452,0.178852908
0,3,Rates for White Products,453,0.179144483
0,3,Rates for White Products,454,0.179436058
0,3,Rates for White Products,455,0.179727632
0,3,Rates for White Products,456,0.180019207
0,3,Rates for White Products,457,0.180310782
0,3,Rates for White Products,458,0.180602357
0,3,Rates for White Products,459,0.180893932
0,3,Rates for White Products,460,0.181185507
0,3,Rates for White Products,461,0.181477082
0,3,Rates for White Products,462,0.181768657
0,3,Rates for White Products,463,0.182060232
0,3,Rates for White Products,464,0.182351806
0,3,Rates for White Products,465,0.182643381
0,3,Rates for White Products,466,0.182934956
0,3,Rates for White Products,467,0.183226531
0,3,Rates for White Products,468,0.183518106
0,3,Rates for White Products,469,0.183809681
0,3,Rates for White Products,470,0.184101256
0,3,Rates for White Products,471,0.184392831
0,3,Rates for White Products,472,0.184684406
0,3,Rates for White Products,473,0.18497598
0,3,Rates for White Products,474,0.185267555
0,3,Rates for White Products,475,0.18555913
0,3,Rates for White Products,476,0.185850705
0,3,Rates for White Products,477,0.18614228
0,3,Rates for White Products,478,0.186433855
0,3,Rates for White Products,479,0.18672543
0,3,Rates for White Products,480,0.187017005
0,3,Rates for White Products,481,0.18730858
